model,strategy,warm_start,role,dataset,iteration,accuracy_mean,accuracy_sem,n_seeds
deep_gp,entropy_batch,warm,baseline,val,18,0.954940,0.002779,5
deep_gp,entropy_batch,warm,baseline,val,19,0.954818,0.003654,5
deep_gp,entropy_batch,warm,baseline,val,20,0.954549,0.001397,5
deep_gp,entropy_batch,warm,baseline,val,21,0.955617,0.001601,5
deep_gp,entropy_batch,warm,baseline,val,22,0.959806,0.000857,5
deep_gp,entropy_batch,warm,baseline,val,23,0.962055,0.001749,5
deep_gp,entropy_batch,warm,baseline,val,24,0.960938,0.001186,5
deep_gp,entropy_batch,warm,baseline,val,25,0.960012,0.001661,5
deep_gp,entropy_batch,warm,baseline,val,26,0.960581,0.001015,5
deep_gp,entropy_batch,warm,baseline,val,27,0.958920,0.001845,5
deep_gp,entropy_batch,warm,baseline,val,28,0.959915,0.001506,5
deep_gp,entropy_batch,warm,baseline,val,29,0.959446,0.001980,5
deep_gp,entropy_batch,warm,baseline,val,30,0.962447,0.001414,5
deep_gp,entropy_batch,warm,baseline,val,31,0.961690,0.001364,5
deep_gp,entropy_batch,warm,baseline,val,32,0.962581,0.001100,5
deep_gp,entropy_batch,warm,baseline,val,33,0.961869,0.001724,5
deep_gp,entropy_batch,warm,baseline,val,34,0.963323,0.001415,5
deep_gp,entropy_batch,warm,baseline,val,35,0.964522,0.001166,5
deep_gp,entropy_batch,warm,baseline,val,36,0.963806,0.001375,5
deep_gp,entropy_batch,warm,baseline,val,37,0.963198,0.002046,5
deep_gp,entropy_batch,warm,baseline,val,38,0.964575,0.001704,5
deep_gp,entropy_batch,warm,baseline,val,39,0.964590,0.001548,5
deep_gp,entropy_batch,warm,baseline,val,40,0.965132,0.001223,5
deep_gp,entropy_batch,warm,baseline,val,41,0.965411,0.001014,5
deep_gp,entropy_batch,warm,baseline,val,42,0.965691,0.001132,5
deep_gp,entropy_batch,warm,baseline,val,43,0.965224,0.000797,5
deep_gp,entropy_batch,warm,baseline,val,44,0.965456,0.000941,5
deep_gp,entropy_batch,warm,baseline,val,45,0.965981,0.001179,5
deep_gp,entropy_batch,warm,baseline,val,46,0.965745,0.000914,5
deep_gp,entropy_batch,warm,baseline,val,47,0.965875,0.000958,5
deep_gp,entropy_batch,warm,baseline,val,48,0.965374,0.000903,5
deep_gp,entropy_batch,warm,baseline,val,49,0.966391,0.001295,5
deep_gp,entropy_batch,warm,baseline,val,50,0.965743,0.001143,5
deep_gp,entropy_batch,warm,baseline,val,51,0.966414,0.001211,5
deep_gp,entropy_batch,warm,baseline,val,52,0.964946,0.001034,5
deep_gp,entropy_batch,warm,baseline,val,53,0.965383,0.000932,5
deep_gp,entropy_batch,warm,baseline,val,54,0.965233,0.001121,5
deep_gp,entropy_batch,warm,baseline,val,55,0.965145,0.000987,5
deep_gp,entropy_batch,warm,baseline,val,56,0.965051,0.000795,5
deep_gp,entropy_batch,warm,baseline,val,57,0.965248,0.000732,5
deep_gp,entropy_batch,warm,baseline,val,58,0.965189,0.001230,5
deep_gp,entropy_batch,warm,baseline,val,59,0.965674,0.001381,5
deep_gp,entropy_batch,warm,baseline,val,60,0.965266,0.001087,5
deep_gp,entropy_batch,warm,baseline,val,61,0.965674,0.001064,5
deep_gp,entropy_batch,warm,baseline,val,62,0.965931,0.001305,5
deep_gp,entropy_batch,warm,baseline,val,63,0.964861,0.001512,5
deep_gp,entropy_batch,warm,baseline,val,64,0.965666,0.001133,5
deep_gp,entropy_batch,warm,baseline,val,65,0.966023,0.001010,5
deep_gp,entropy_batch,warm,baseline,val,66,0.966732,0.001070,5
deep_gp,entropy_batch,warm,baseline,val,67,0.966154,0.000894,5
deep_gp,entropy_batch,warm,baseline,val,68,0.965782,0.001071,5
deep_gp,entropy_batch,warm,baseline,val,69,0.965464,0.000931,5
deep_gp,entropy_batch,warm,baseline,val,70,0.966591,0.001006,5
deep_gp,entropy_batch,warm,baseline,val,71,0.966898,0.000807,5
deep_gp,entropy_batch,warm,baseline,val,72,0.966398,0.001052,5
deep_gp,entropy_batch,warm,baseline,val,73,0.966898,0.000915,5
deep_gp,entropy_batch,warm,baseline,val,74,0.966563,0.001247,5
deep_gp,entropy_batch,warm,baseline,val,75,0.965569,0.000811,5
deep_gp,entropy_batch,warm,baseline,val,76,0.966115,0.000628,5
deep_gp,entropy_batch,warm,baseline,val,77,0.966405,0.000800,5
deep_gp,entropy_batch,warm,baseline,val,78,0.966385,0.000566,5
deep_gp,entropy_batch,warm,baseline,val,79,0.965993,0.000696,5
deep_gp,entropy_batch,warm,baseline,val,80,0.966314,0.000804,5
deep_gp,entropy_batch,warm,baseline,val,81,0.966377,0.000612,5
deep_gp,entropy_batch,warm,baseline,val,82,0.965947,0.000567,5
deep_gp,entropy_batch,warm,baseline,val,83,0.966120,0.000547,5
deep_gp,entropy_batch,warm,baseline,val,84,0.966112,0.000615,5
deep_gp,entropy_batch,warm,baseline,val,85,0.966211,0.000563,5
deep_gp,entropy_batch,warm,baseline,val,86,0.966381,0.000243,5
deep_gp,entropy_batch,warm,baseline,val,87,0.966921,0.000323,5
deep_gp,entropy_batch,warm,baseline,val,88,0.965458,0.000799,5
deep_gp,entropy_batch,warm,baseline,val,89,0.965830,0.000473,5
deep_gp,entropy_batch,warm,baseline,val,90,0.966516,0.000389,5
deep_gp,entropy_batch,warm,baseline,val,91,0.966232,0.000556,5
deep_gp,entropy_batch,warm,baseline,val,92,0.966602,0.000544,5
deep_gp,entropy_batch,warm,baseline,val,93,0.966194,0.000575,5
deep_gp,entropy_batch,warm,baseline,val,94,0.966359,0.000678,5
deep_gp,entropy_batch,warm,baseline,val,95,0.966730,0.000429,5
deep_gp,entropy_batch,warm,baseline,val,96,0.966421,0.000158,5
deep_gp,entropy_batch,warm,baseline,val,97,0.966910,0.000171,5
deep_gp,entropy_batch,warm,baseline,val,98,0.966683,0.000574,5
deep_gp,entropy_batch,warm,baseline,val,99,0.966284,0.000514,5
deep_gp,entropy_batch,warm,baseline,val,100,0.966649,0.000415,5
deep_gp,entropy_batch,warm,baseline,val,101,0.966185,0.000251,5
deep_gp,entropy_batch,warm,baseline,val,102,0.967008,0.000532,5
deep_gp,entropy_batch,warm,baseline,val,103,0.965944,0.000506,5
deep_gp,entropy_batch,warm,baseline,val,104,0.966298,0.000502,5
deep_gp,entropy_batch,warm,baseline,val,105,0.967085,0.000635,5
deep_gp,entropy_batch,warm,baseline,val,106,0.966535,0.000870,5
deep_gp,entropy_batch,warm,baseline,val,107,0.966535,0.000556,5
deep_gp,entropy_batch,warm,baseline,val,108,0.967065,0.000606,5
deep_gp,entropy_batch,warm,baseline,val,109,0.967436,0.000601,5
deep_gp,entropy_batch,warm,baseline,val,110,0.967344,0.000402,5
deep_gp,entropy_batch,warm,baseline,val,111,0.967283,0.001089,5
deep_gp,entropy_batch,warm,baseline,val,112,0.967248,0.000195,5
deep_gp,entropy_batch,warm,baseline,val,113,0.968143,0.000604,5
deep_gp,entropy_batch,warm,baseline,val,114,0.968434,0.000915,5
deep_gp,entropy_batch,warm,baseline,val,115,0.967815,0.000536,5
deep_gp,entropy_batch,warm,baseline,val,116,0.967539,0.000928,5
deep_gp,entropy_batch,warm,baseline,val,117,0.967436,0.001192,5
deep_gp,entropy_batch,warm,baseline,val,118,0.967419,0.001101,5
deep_gp,entropy_batch,warm,baseline,val,119,0.968042,0.000671,5
deep_gp,entropy_batch,warm,baseline,val,120,0.967693,0.000690,5
deep_gp,entropy_batch,warm,baseline,val,121,0.967755,0.000786,5
deep_gp,entropy_batch,warm,baseline,val,122,0.967917,0.000691,5
deep_gp,entropy_batch,warm,baseline,val,123,0.967635,0.000589,5
deep_gp,entropy_batch,warm,baseline,val,124,0.968121,0.000651,5
deep_gp,entropy_batch,warm,baseline,val,125,0.968068,0.000709,5
deep_gp,entropy_batch,warm,baseline,val,126,0.968150,0.000551,5
deep_gp,entropy_batch,warm,baseline,val,127,0.968533,0.000835,5
deep_gp,entropy_batch,warm,baseline,val,128,0.968080,0.000880,5
deep_gp,entropy_batch,warm,baseline,val,129,0.968718,0.000676,5
deep_gp,entropy_batch,warm,baseline,val,130,0.968510,0.000843,5
deep_gp,entropy_batch,warm,baseline,val,131,0.968643,0.000703,5
deep_gp,entropy_batch,warm,baseline,val,132,0.968634,0.000446,5
deep_gp,entropy_batch,warm,baseline,val,133,0.968202,0.000590,5
deep_gp,entropy_batch,warm,baseline,val,134,0.968260,0.000572,5
deep_gp,entropy_batch,warm,baseline,val,135,0.968765,0.000296,5
deep_gp,entropy_batch,warm,baseline,val,136,0.967981,0.001013,5
deep_gp,entropy_batch,warm,baseline,val,137,0.968524,0.000758,5
deep_gp,entropy_batch,warm,baseline,val,138,0.968832,0.000415,5
deep_gp,entropy_batch,warm,baseline,val,139,0.968612,0.000484,5
deep_gp,entropy_batch,warm,baseline,val,140,0.968777,0.000190,5
deep_gp,entropy_batch,warm,baseline,val,141,0.969296,0.000608,5
deep_gp,entropy_batch,warm,baseline,val,142,0.969198,0.000559,5
deep_gp,entropy_batch,warm,baseline,val,143,0.969311,0.000581,5
deep_gp,entropy_batch,warm,baseline,val,144,0.969369,0.000429,5
deep_gp,entropy_batch,warm,baseline,val,145,0.969563,0.001423,3
deep_gp,entropy_batch,warm,baseline,val,146,0.969809,0.000821,3
deep_gp,entropy_batch,warm,baseline,val,147,0.969589,0.001152,3
deep_gp,entropy_batch,warm,baseline,val,148,0.969081,0.000478,3
deep_gp,entropy_batch,warm,baseline,val,149,0.969287,0.000708,3
deep_gp,entropy_batch,warm,baseline,val,150,0.968498,0.000933,3
deep_gp,entropy_batch,warm,baseline,val,151,0.969487,0.001356,2
deep_gp,entropy_batch,warm,baseline,val,152,0.969177,0.001719,2
dnn,entropy_batch,cold,al,static_random,1,0.942852,0.001068,5
dnn,entropy_batch,cold,al,static_random,2,0.951142,0.000812,5
dnn,entropy_batch,cold,al,static_random,3,0.952990,0.001037,5
dnn,entropy_batch,cold,al,static_random,4,0.954430,0.000313,5
dnn,entropy_batch,cold,al,static_random,5,0.954550,0.001436,5
dnn,entropy_batch,cold,al,static_random,6,0.957602,0.000993,5
dnn,entropy_batch,cold,al,static_random,7,0.957412,0.001262,5
dnn,entropy_batch,cold,al,static_random,8,0.957494,0.000838,5
dnn,entropy_batch,cold,al,static_random,9,0.958970,0.002239,5
dnn,entropy_batch,cold,al,static_random,10,0.960222,0.000822,5
dnn,entropy_batch,cold,al,static_random,11,0.962136,0.001093,5
dnn,entropy_batch,cold,al,static_random,12,0.964620,0.000667,5
dnn,entropy_batch,cold,al,static_random,13,0.964060,0.001501,5
dnn,entropy_batch,cold,al,static_random,14,0.966370,0.001274,5
dnn,entropy_batch,cold,al,static_random,15,0.966774,0.000822,5
dnn,entropy_batch,cold,al,static_random,16,0.966344,0.001542,5
dnn,entropy_batch,cold,al,static_random,17,0.969718,0.000581,5
dnn,entropy_batch,cold,al,static_random,18,0.968680,0.001508,5
dnn,entropy_batch,cold,al,static_random,19,0.970880,0.000963,5
dnn,entropy_batch,cold,al,static_random,20,0.970146,0.000407,5
dnn,entropy_batch,cold,al,static_random,21,0.971530,0.000843,5
dnn,entropy_batch,cold,al,static_random,22,0.971096,0.002561,5
dnn,entropy_batch,cold,al,static_random,23,0.973074,0.000815,5
dnn,entropy_batch,cold,al,static_random,24,0.971792,0.001120,5
dnn,entropy_batch,cold,al,static_random,25,0.973594,0.000731,5
dnn,entropy_batch,cold,al,static_random,26,0.974618,0.000676,5
dnn,entropy_batch,cold,al,static_random,27,0.974524,0.000555,5
dnn,entropy_batch,cold,al,static_random,28,0.974482,0.001380,5
dnn,entropy_batch,cold,al,static_random,29,0.974904,0.000556,5
dnn,entropy_batch,cold,al,static_random,30,0.976588,0.000734,5
dnn,entropy_batch,cold,al,static_random,31,0.975352,0.000932,5
dnn,entropy_batch,cold,al,static_random,32,0.973916,0.000583,5
dnn,entropy_batch,cold,al,static_random,33,0.975900,0.000684,5
dnn,entropy_batch,cold,al,static_random,34,0.975580,0.001558,5
dnn,entropy_batch,cold,al,static_random,35,0.975076,0.001798,5
dnn,entropy_batch,cold,al,static_random,36,0.978166,0.000528,5
dnn,entropy_batch,cold,al,static_random,37,0.976476,0.000481,5
dnn,entropy_batch,cold,al,static_random,38,0.974318,0.002064,5
dnn,entropy_batch,cold,al,static_random,39,0.978700,0.000896,5
dnn,entropy_batch,cold,al,static_random,40,0.976978,0.000971,5
dnn,entropy_batch,cold,al,static_random,41,0.978958,0.000656,5
dnn,entropy_batch,cold,al,static_random,42,0.976544,0.001192,5
dnn,entropy_batch,cold,al,static_random,43,0.975872,0.002312,5
dnn,entropy_batch,cold,al,static_random,44,0.978586,0.000513,5
dnn,entropy_batch,cold,al,static_random,45,0.978422,0.001019,5
dnn,entropy_batch,cold,al,static_random,46,0.980114,0.000476,5
dnn,entropy_batch,cold,al,static_random,47,0.979210,0.000945,5
dnn,entropy_batch,cold,al,static_random,48,0.978958,0.000893,5
dnn,entropy_batch,cold,al,static_random,49,0.980302,0.000571,5
dnn,entropy_batch,cold,al,static_random,50,0.980562,0.000455,5
dnn,entropy_batch,cold,al,static_random,51,0.979616,0.000638,5
dnn,entropy_batch,cold,al,static_random,52,0.977174,0.001968,5
dnn,entropy_batch,cold,al,static_random,53,0.980086,0.000558,5
dnn,entropy_batch,cold,al,static_random,54,0.976954,0.003479,5
dnn,entropy_batch,cold,al,static_random,55,0.980294,0.000613,5
dnn,entropy_batch,cold,al,static_random,56,0.980420,0.000701,5
dnn,entropy_batch,cold,al,static_random,57,0.981528,0.000197,5
dnn,entropy_batch,cold,al,static_random,58,0.981592,0.000367,5
dnn,entropy_batch,cold,al,static_random,59,0.980440,0.000905,5
dnn,entropy_batch,cold,al,static_random,60,0.981850,0.000417,5
dnn,entropy_batch,cold,al,static_random,61,0.980718,0.000637,5
dnn,entropy_batch,cold,al,static_random,62,0.980740,0.000447,5
dnn,entropy_batch,cold,al,static_random,63,0.981542,0.000198,5
dnn,entropy_batch,cold,al,static_random,64,0.981374,0.000483,5
dnn,entropy_batch,cold,al,static_random,65,0.981554,0.000400,5
dnn,entropy_batch,cold,al,static_random,66,0.982310,0.000385,5
dnn,entropy_batch,cold,al,static_random,67,0.981522,0.000385,5
dnn,entropy_batch,cold,al,static_random,68,0.981056,0.001049,5
dnn,entropy_batch,cold,al,static_random,69,0.982088,0.000427,5
dnn,entropy_batch,cold,al,static_random,70,0.982388,0.000430,5
dnn,entropy_batch,cold,al,static_random,71,0.982408,0.000400,5
dnn,entropy_batch,cold,al,static_random,72,0.981344,0.000493,5
dnn,entropy_batch,cold,al,static_random,73,0.981946,0.000255,5
dnn,entropy_batch,cold,al,static_random,74,0.982210,0.000590,5
dnn,entropy_batch,cold,al,static_random,75,0.982470,0.000274,5
dnn,entropy_batch,cold,al,static_random,76,0.981900,0.000307,5
dnn,entropy_batch,cold,al,static_random,77,0.981446,0.000838,5
dnn,entropy_batch,cold,al,static_random,78,0.982972,0.000172,5
dnn,entropy_batch,cold,al,static_random,79,0.982446,0.000304,5
dnn,entropy_batch,cold,al,static_random,80,0.982522,0.000290,5
dnn,entropy_batch,cold,al,static_random,81,0.982816,0.000448,5
dnn,entropy_batch,cold,al,static_random,82,0.982916,0.000353,5
dnn,entropy_batch,cold,al,static_random,83,0.982000,0.000307,5
dnn,entropy_batch,cold,al,static_random,84,0.982674,0.000267,5
dnn,entropy_batch,cold,al,static_random,85,0.982166,0.000298,5
dnn,entropy_batch,cold,al,static_random,86,0.981834,0.000451,5
dnn,entropy_batch,cold,al,static_random,87,0.982518,0.000522,5
dnn,entropy_batch,cold,al,static_random,88,0.981680,0.000103,5
dnn,entropy_batch,cold,al,static_random,89,0.983072,0.000389,5
dnn,entropy_batch,cold,al,static_random,90,0.983108,0.000247,5
dnn,entropy_batch,cold,al,static_random,91,0.982362,0.000461,5
dnn,entropy_batch,cold,al,static_random,92,0.982356,0.000487,5
dnn,entropy_batch,cold,al,static_random,93,0.983320,0.000600,5
dnn,entropy_batch,cold,al,static_random,94,0.982318,0.000326,5
dnn,entropy_batch,cold,al,static_random,95,0.982996,0.000357,5
dnn,entropy_batch,cold,al,static_random,96,0.982578,0.000445,5
dnn,entropy_batch,cold,al,static_random,97,0.982618,0.000364,5
dnn,entropy_batch,cold,al,static_random,98,0.983394,0.000525,5
dnn,entropy_batch,cold,al,static_random,99,0.983004,0.000233,5
dnn,entropy_batch,cold,al,static_random,100,0.983272,0.000471,5
dnn,entropy_batch,cold,al,static_random,101,0.983332,0.000829,5
dnn,entropy_batch,cold,al,static_random,102,0.982778,0.000203,5
dnn,entropy_batch,cold,al,static_random,103,0.982764,0.000353,5
dnn,entropy_batch,cold,al,static_random,104,0.982934,0.000254,5
dnn,entropy_batch,cold,al,static_random,105,0.982274,0.000385,5
dnn,entropy_batch,cold,al,static_random,106,0.983090,0.000162,5
dnn,entropy_batch,cold,al,static_random,107,0.982348,0.000508,5
dnn,entropy_batch,cold,al,static_random,108,0.982756,0.000562,5
dnn,entropy_batch,cold,al,static_random,109,0.982322,0.000548,5
dnn,entropy_batch,cold,al,static_random,110,0.983556,0.000563,5
dnn,entropy_batch,cold,al,static_random,111,0.983506,0.000343,5
dnn,entropy_batch,cold,al,static_random,112,0.982316,0.000398,5
dnn,entropy_batch,cold,al,static_random,113,0.982670,0.000453,5
dnn,entropy_batch,cold,al,static_random,114,0.983106,0.000744,5
dnn,entropy_batch,cold,al,static_random,115,0.983790,0.000401,5
dnn,entropy_batch,cold,al,static_random,116,0.983762,0.000609,5
dnn,entropy_batch,cold,al,static_random,117,0.982882,0.000665,5
dnn,entropy_batch,cold,al,static_random,118,0.982756,0.000436,5
dnn,entropy_batch,cold,al,static_random,119,0.983510,0.000447,5
dnn,entropy_batch,cold,al,static_random,120,0.983096,0.000561,5
dnn,entropy_batch,cold,al,static_random,121,0.983528,0.000545,5
dnn,entropy_batch,cold,al,static_random,122,0.983198,0.000307,5
dnn,entropy_batch,cold,al,static_random,123,0.984004,0.000596,5
dnn,entropy_batch,cold,al,static_random,124,0.982794,0.000599,5
dnn,entropy_batch,cold,al,static_random,125,0.983018,0.000660,5
dnn,entropy_batch,cold,al,static_random,126,0.984432,0.000304,5
dnn,entropy_batch,cold,al,static_random,127,0.983948,0.000421,5
dnn,entropy_batch,cold,al,static_random,128,0.983446,0.000584,5
dnn,entropy_batch,cold,al,static_random,129,0.984012,0.000378,5
dnn,entropy_batch,cold,al,static_random,130,0.984226,0.000300,5
dnn,entropy_batch,cold,al,static_random,131,0.983224,0.000139,5
dnn,entropy_batch,cold,al,static_random,132,0.983728,0.000964,5
dnn,entropy_batch,cold,al,static_random,133,0.982988,0.000620,5
dnn,entropy_batch,cold,al,static_random,134,0.984200,0.000279,5
dnn,entropy_batch,cold,al,static_random,135,0.984630,0.000187,5
dnn,entropy_batch,cold,al,static_random,136,0.983560,0.000516,5
dnn,entropy_batch,cold,al,static_random,137,0.983772,0.000503,5
dnn,entropy_batch,cold,al,static_random,138,0.984540,0.000621,5
dnn,entropy_batch,cold,al,static_random,139,0.984000,0.000629,5
dnn,entropy_batch,cold,al,static_random,140,0.984398,0.000165,5
dnn,entropy_batch,cold,al,static_random,141,0.983738,0.000417,5
dnn,entropy_batch,cold,al,static_random,142,0.984482,0.000705,5
dnn,entropy_batch,cold,al,static_random,143,0.984336,0.000249,5
dnn,entropy_batch,cold,al,static_random,144,0.983574,0.000556,5
dnn,entropy_batch,cold,al,static_random,145,0.983904,0.000378,5
dnn,entropy_batch,cold,al,static_random,146,0.983286,0.000811,5
dnn,entropy_batch,cold,al,static_random,147,0.984706,0.000362,5
dnn,entropy_batch,cold,al,static_random,148,0.984364,0.000311,5
dnn,entropy_batch,cold,al,static_random,149,0.984350,0.000397,5
dnn,entropy_batch,cold,al,static_random,150,0.984004,0.000442,5
dnn,entropy_batch,cold,al,static_random,151,0.984602,0.000515,5
dnn,entropy_batch,cold,al,static_random,152,0.984986,0.000416,5
dnn,entropy_batch,cold,al,static_random,153,0.984992,0.000395,5
dnn,entropy_batch,cold,al,static_random,154,0.984268,0.000291,5
dnn,entropy_batch,cold,al,static_random,155,0.984710,0.000534,5
dnn,entropy_batch,cold,al,static_random,156,0.984014,0.000738,5
dnn,entropy_batch,cold,al,static_random,157,0.984140,0.000333,5
dnn,entropy_batch,cold,al,static_random,158,0.984182,0.000385,5
dnn,entropy_batch,cold,al,static_random,159,0.983808,0.000568,5
dnn,entropy_batch,cold,al,static_random,160,0.984612,0.000465,5
dnn,entropy_batch,cold,al,static_random,161,0.984156,0.000885,5
dnn,entropy_batch,cold,al,static_random,162,0.984082,0.000494,5
dnn,entropy_batch,cold,al,static_random,163,0.983790,0.001189,5
dnn,entropy_batch,cold,al,static_random,164,0.985008,0.000549,5
dnn,entropy_batch,cold,al,static_random,165,0.984100,0.000727,5
dnn,entropy_batch,cold,al,static_random,166,0.983780,0.000574,5
dnn,entropy_batch,cold,al,static_random,167,0.983038,0.000745,5
dnn,entropy_batch,cold,al,static_random,168,0.983576,0.000613,5
dnn,entropy_batch,cold,al,static_random,169,0.984836,0.000430,5
dnn,entropy_batch,cold,al,static_random,170,0.984102,0.000945,4
dnn,entropy_batch,cold,al,static_random,171,0.984702,0.000827,4
dnn,entropy_batch,cold,al,static_random,172,0.982530,0.001696,4
dnn,entropy_batch,cold,al,static_random,173,0.984980,0.001048,3
dnn,entropy_batch,cold,al,static_random,174,0.983810,0.000900,3
dnn,entropy_batch,cold,al,static_random,175,0.982540,0.001198,3
dnn,entropy_batch,cold,al,static_random,176,0.984555,0.002035,2
dnn,entropy_batch,cold,al,static_random,177,0.984640,0.001020,2
dnn,entropy_batch,cold,al,static_random,178,0.980170,,1
dnn,entropy_batch,cold,al,static_random,179,0.983660,,1
dnn,entropy_batch,cold,al,static_random,180,0.982540,,1
dnn,entropy_batch,cold,al,static_random,181,0.984560,,1
dnn,entropy_batch,cold,al,static_random,182,0.983790,,1
dnn,entropy_batch,cold,al,static_random,183,0.981600,,1
dnn,entropy_batch,cold,al,static_random,184,0.985240,,1
dnn,entropy_batch,cold,al,static_random,185,0.982960,,1
dnn,entropy_batch,cold,al,static_random,186,0.983580,,1
dnn,entropy_batch,cold,al,static_random,187,0.985380,,1
dnn,entropy_batch,cold,al,static_random,188,0.982030,,1
dnn,entropy_batch,cold,al,static_random,189,0.983380,,1
dnn,entropy_batch,cold,al,static_random,190,0.983910,,1
dnn,entropy_batch,cold,al,static_random,191,0.982520,,1
dnn,entropy_batch,cold,al,static_random,192,0.984530,,1
dnn,entropy_batch,cold,al,static_random,193,0.984920,,1
dnn,entropy_batch,cold,al,static_random,194,0.983960,,1
dnn,entropy_batch,cold,al,static_random,195,0.984780,,1
dnn,entropy_batch,cold,al,static_random,196,0.983940,,1
dnn,entropy_batch,cold,al,static_random,197,0.983130,,1
dnn,entropy_batch,cold,al,static_random,198,0.983970,,1
dnn,entropy_batch,cold,al,static_random,199,0.985980,,1
dnn,entropy_batch,cold,al,static_random,200,0.983970,,1
dnn,entropy_batch,cold,al,mcmc,1,0.544475,0.002122,5
dnn,entropy_batch,cold,al,mcmc,2,0.545530,0.002405,5
dnn,entropy_batch,cold,al,mcmc,3,0.542250,0.002008,5
dnn,entropy_batch,cold,al,mcmc,4,0.540638,0.001018,5
dnn,entropy_batch,cold,al,mcmc,5,0.541200,0.002453,5
dnn,entropy_batch,cold,al,mcmc,6,0.538729,0.001582,5
dnn,entropy_batch,cold,al,mcmc,7,0.540726,0.002859,5
dnn,entropy_batch,cold,al,mcmc,8,0.541252,0.003037,5
dnn,entropy_batch,cold,al,mcmc,9,0.542965,0.004074,5
dnn,entropy_batch,cold,al,mcmc,10,0.542852,0.002751,5
dnn,entropy_batch,cold,al,mcmc,11,0.549320,0.003781,5
dnn,entropy_batch,cold,al,mcmc,12,0.550482,0.002724,5
dnn,entropy_batch,cold,al,mcmc,13,0.551078,0.004258,5
dnn,entropy_batch,cold,al,mcmc,14,0.553789,0.003026,5
dnn,entropy_batch,cold,al,mcmc,15,0.557181,0.001393,5
dnn,entropy_batch,cold,al,mcmc,16,0.556780,0.004464,5
dnn,entropy_batch,cold,al,mcmc,17,0.562337,0.001266,5
dnn,entropy_batch,cold,al,mcmc,18,0.558784,0.004255,5
dnn,entropy_batch,cold,al,mcmc,19,0.562240,0.003863,5
dnn,entropy_batch,cold,al,mcmc,20,0.558064,0.002515,5
dnn,entropy_batch,cold,al,mcmc,21,0.565232,0.002610,5
dnn,entropy_batch,cold,al,mcmc,22,0.565557,0.005758,5
dnn,entropy_batch,cold,al,mcmc,23,0.565787,0.002834,5
dnn,entropy_batch,cold,al,mcmc,24,0.571390,0.005562,5
dnn,entropy_batch,cold,al,mcmc,25,0.570078,0.002367,5
dnn,entropy_batch,cold,al,mcmc,26,0.569518,0.003174,5
dnn,entropy_batch,cold,al,mcmc,27,0.578360,0.002602,5
dnn,entropy_batch,cold,al,mcmc,28,0.573411,0.007284,5
dnn,entropy_batch,cold,al,mcmc,29,0.572358,0.002825,5
dnn,entropy_batch,cold,al,mcmc,30,0.582984,0.005222,5
dnn,entropy_batch,cold,al,mcmc,31,0.565544,0.003892,5
dnn,entropy_batch,cold,al,mcmc,32,0.565865,0.004112,5
dnn,entropy_batch,cold,al,mcmc,33,0.568512,0.003130,5
dnn,entropy_batch,cold,al,mcmc,34,0.575930,0.003895,5
dnn,entropy_batch,cold,al,mcmc,35,0.581040,0.004953,5
dnn,entropy_batch,cold,al,mcmc,36,0.588805,0.005548,5
dnn,entropy_batch,cold,al,mcmc,37,0.574928,0.003782,5
dnn,entropy_batch,cold,al,mcmc,38,0.581187,0.006135,5
dnn,entropy_batch,cold,al,mcmc,39,0.586230,0.008697,5
dnn,entropy_batch,cold,al,mcmc,40,0.576672,0.008255,5
dnn,entropy_batch,cold,al,mcmc,41,0.590192,0.007798,5
dnn,entropy_batch,cold,al,mcmc,42,0.572028,0.005946,5
dnn,entropy_batch,cold,al,mcmc,43,0.578862,0.007630,5
dnn,entropy_batch,cold,al,mcmc,44,0.579576,0.003616,5
dnn,entropy_batch,cold,al,mcmc,45,0.579878,0.006818,5
dnn,entropy_batch,cold,al,mcmc,46,0.594060,0.003454,5
dnn,entropy_batch,cold,al,mcmc,47,0.587446,0.009077,5
dnn,entropy_batch,cold,al,mcmc,48,0.580785,0.006498,5
dnn,entropy_batch,cold,al,mcmc,49,0.592340,0.004747,5
dnn,entropy_batch,cold,al,mcmc,50,0.598304,0.007182,5
dnn,entropy_batch,cold,al,mcmc,51,0.586482,0.005230,5
dnn,entropy_batch,cold,al,mcmc,52,0.581592,0.005344,5
dnn,entropy_batch,cold,al,mcmc,53,0.584411,0.003105,5
dnn,entropy_batch,cold,al,mcmc,54,0.582294,0.011566,5
dnn,entropy_batch,cold,al,mcmc,55,0.589632,0.002929,5
dnn,entropy_batch,cold,al,mcmc,56,0.587346,0.004074,5
dnn,entropy_batch,cold,al,mcmc,57,0.598286,0.005696,5
dnn,entropy_batch,cold,al,mcmc,58,0.594171,0.005926,5
dnn,entropy_batch,cold,al,mcmc,59,0.588794,0.008146,5
dnn,entropy_batch,cold,al,mcmc,60,0.602046,0.003937,5
dnn,entropy_batch,cold,al,mcmc,61,0.592287,0.006277,5
dnn,entropy_batch,cold,al,mcmc,62,0.584480,0.002537,5
dnn,entropy_batch,cold,al,mcmc,63,0.597736,0.005377,5
dnn,entropy_batch,cold,al,mcmc,64,0.592888,0.006844,5
dnn,entropy_batch,cold,al,mcmc,65,0.589857,0.004317,5
dnn,entropy_batch,cold,al,mcmc,66,0.597386,0.004957,5
dnn,entropy_batch,cold,al,mcmc,67,0.597268,0.006641,5
dnn,entropy_batch,cold,al,mcmc,68,0.592354,0.007011,5
