model,strategy,warm_start,role,dataset,iteration,accuracy_mean,accuracy_sem,n_seeds
dnn_match_trafo_expr,entropy_batch,cold,al,val,33,0.749537,0.003749,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,34,0.756423,0.007756,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,35,0.750942,0.006697,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,36,0.750126,0.006807,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,37,0.753496,0.005581,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,38,0.760170,0.006512,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,39,0.759555,0.004736,5
dnn_match_trafo_expr,entropy_batch,cold,al,val,40,0.758685,0.007279,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,1,0.760152,0.004912,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,2,0.768006,0.002430,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,3,0.777830,0.003996,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,4,0.787102,0.001610,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,5,0.794434,0.003841,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,6,0.810224,0.002779,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,7,0.811542,0.002822,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,8,0.815682,0.002651,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,9,0.822886,0.002468,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,10,0.827010,0.001597,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,11,0.830124,0.001354,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,12,0.831778,0.002318,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,13,0.834698,0.002503,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,14,0.833670,0.001644,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,15,0.837196,0.001673,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,16,0.836934,0.001669,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,17,0.839138,0.000787,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,18,0.842466,0.000378,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,19,0.843180,0.001124,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,20,0.842762,0.001435,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,21,0.842650,0.002076,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,22,0.843384,0.002005,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,23,0.846656,0.001216,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,24,0.846760,0.001309,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,25,0.847440,0.001502,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,26,0.847746,0.002024,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,27,0.850574,0.001312,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,28,0.850054,0.001675,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,29,0.851588,0.001674,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,30,0.851938,0.001510,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,31,0.850184,0.001911,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,32,0.854928,0.000839,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,33,0.852624,0.001248,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,34,0.856372,0.001116,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,35,0.854046,0.001154,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,36,0.854408,0.001445,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,37,0.857352,0.002467,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,38,0.855180,0.000899,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,39,0.856056,0.000887,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,static_random,40,0.859328,0.001750,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,1,0.825875,0.007745,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,2,0.875100,0.028078,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,3,0.876422,0.024954,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,4,0.927507,0.024097,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,5,0.857169,0.007778,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,6,0.863353,0.005435,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,7,0.883959,0.020768,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,8,0.870489,0.008420,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,9,0.867655,0.005442,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,10,0.887509,0.012530,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,11,0.875476,0.002519,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,12,0.874465,0.004759,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,13,0.883531,0.002486,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,14,0.893028,0.019341,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,15,0.883440,0.002723,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,16,0.877256,0.010090,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,17,0.876839,0.004090,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,18,0.869010,0.001486,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,19,0.877627,0.003352,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,20,0.882828,0.003138,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,21,0.879309,0.006064,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,22,0.877890,0.005672,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,23,0.876381,0.002866,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,24,0.880224,0.003584,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,25,0.880637,0.002270,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,26,0.882938,0.001211,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,27,0.884912,0.002850,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,28,0.883279,0.003320,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,29,0.883104,0.004813,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,30,0.886278,0.004690,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,31,0.877714,0.001142,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,32,0.882747,0.002169,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,33,0.882772,0.001364,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,34,0.882991,0.002974,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,35,0.884954,0.004376,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,36,0.887184,0.003863,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,37,0.880331,0.003880,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,38,0.880267,0.002502,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,39,0.883322,0.002105,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,train,40,0.890073,0.008680,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,1,0.751000,0.004912,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,2,0.779612,0.003856,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,3,0.775860,0.005903,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,4,0.791610,0.005329,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,5,0.796165,0.004385,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,6,0.810434,0.002253,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,7,0.815967,0.001567,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,8,0.822546,0.008330,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,9,0.829711,0.006214,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,10,0.832491,0.001360,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,11,0.833250,0.004154,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,12,0.839840,0.002007,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,13,0.841266,0.003759,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,14,0.837080,0.006737,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,15,0.844266,0.007872,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,16,0.838723,0.002942,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,17,0.842018,0.002897,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,18,0.846204,0.002588,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,19,0.846359,0.002790,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,20,0.847025,0.002562,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,21,0.846536,0.001683,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,22,0.843934,0.002147,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,23,0.849308,0.002329,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,24,0.853930,0.003112,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,25,0.843465,0.002984,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,26,0.849849,0.003323,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,27,0.854878,0.003368,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,28,0.853048,0.002935,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,29,0.852028,0.002185,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,30,0.856366,0.002429,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,31,0.851843,0.002871,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,32,0.860299,0.001110,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,33,0.855536,0.003529,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,34,0.858974,0.003206,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,35,0.857307,0.003621,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,36,0.853048,0.003057,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,37,0.859219,0.001766,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,38,0.854345,0.001888,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,39,0.857484,0.002204,5
dnn_match_trafo_expr,entropy_batch,cold,baseline,val,40,0.862295,0.005097,5
exact_gp_expr,entropy_batch,warm,al,static_random,1,0.714470,0.001736,5
exact_gp_expr,entropy_batch,warm,al,static_random,2,0.803800,0.002695,5
exact_gp_expr,entropy_batch,warm,al,static_random,3,0.810000,0.002816,5
exact_gp_expr,entropy_batch,warm,al,static_random,4,0.814374,0.003497,5
exact_gp_expr,entropy_batch,warm,al,static_random,5,0.816680,0.003823,5
exact_gp_expr,entropy_batch,warm,al,static_random,6,0.819184,0.004156,5
exact_gp_expr,entropy_batch,warm,al,static_random,7,0.821722,0.004566,5
exact_gp_expr,entropy_batch,warm,al,static_random,8,0.823726,0.004567,5
exact_gp_expr,entropy_batch,warm,al,static_random,9,0.826230,0.004773,5
exact_gp_expr,entropy_batch,warm,al,static_random,10,0.828998,0.004783,5
exact_gp_expr,entropy_batch,warm,al,static_random,11,0.830598,0.004379,5
exact_gp_expr,entropy_batch,warm,al,static_random,12,0.832538,0.004273,5
exact_gp_expr,entropy_batch,warm,al,static_random,13,0.833914,0.004250,5
exact_gp_expr,entropy_batch,warm,al,static_random,14,0.835636,0.004332,5
exact_gp_expr,entropy_batch,warm,al,static_random,15,0.837720,0.003979,5
exact_gp_expr,entropy_batch,warm,al,static_random,16,0.839504,0.003449,5
exact_gp_expr,entropy_batch,warm,al,static_random,17,0.840796,0.003465,5
exact_gp_expr,entropy_batch,warm,al,static_random,18,0.842190,0.003237,5
exact_gp_expr,entropy_batch,warm,al,static_random,19,0.843286,0.003286,5
exact_gp_expr,entropy_batch,warm,al,static_random,20,0.844628,0.003199,5
exact_gp_expr,entropy_batch,warm,al,static_random,21,0.845870,0.003117,5
exact_gp_expr,entropy_batch,warm,al,static_random,22,0.847262,0.002817,5
exact_gp_expr,entropy_batch,warm,al,static_random,23,0.847868,0.002695,5
exact_gp_expr,entropy_batch,warm,al,static_random,24,0.848804,0.002594,5
exact_gp_expr,entropy_batch,warm,al,static_random,25,0.850080,0.001810,5
exact_gp_expr,entropy_batch,warm,al,static_random,26,0.850574,0.001829,5
exact_gp_expr,entropy_batch,warm,al,static_random,27,0.851774,0.001768,5
exact_gp_expr,entropy_batch,warm,al,static_random,28,0.852766,0.001527,5
exact_gp_expr,entropy_batch,warm,al,static_random,29,0.853718,0.001616,5
exact_gp_expr,entropy_batch,warm,al,static_random,30,0.854410,0.001540,5
exact_gp_expr,entropy_batch,warm,al,static_random,31,0.855148,0.001305,5
exact_gp_expr,entropy_batch,warm,al,static_random,32,0.855496,0.001271,5
exact_gp_expr,entropy_batch,warm,al,static_random,33,0.856658,0.001134,5
exact_gp_expr,entropy_batch,warm,al,static_random,34,0.857616,0.001193,5
exact_gp_expr,entropy_batch,warm,al,static_random,35,0.858342,0.001145,5
exact_gp_expr,entropy_batch,warm,al,static_random,36,0.859138,0.001058,5
exact_gp_expr,entropy_batch,warm,al,static_random,37,0.859738,0.000922,5
exact_gp_expr,entropy_batch,warm,al,static_random,38,0.860232,0.001131,5
exact_gp_expr,entropy_batch,warm,al,static_random,39,0.860388,0.001127,5
exact_gp_expr,entropy_batch,warm,al,static_random,40,0.861080,0.001064,5
exact_gp_expr,entropy_batch,warm,al,static_random,41,0.862690,,1
exact_gp_expr,entropy_batch,warm,al,static_random,42,0.862940,,1
exact_gp_expr,entropy_batch,warm,al,static_random,43,0.863260,,1
exact_gp_expr,entropy_batch,warm,al,static_random,44,0.863590,,1
exact_gp_expr,entropy_batch,warm,al,static_random,45,0.864050,,1
exact_gp_expr,entropy_batch,warm,al,static_random,46,0.864370,,1
exact_gp_expr,entropy_batch,warm,al,static_random,47,0.863970,,1
exact_gp_expr,entropy_batch,warm,al,static_random,48,0.864230,,1
exact_gp_expr,entropy_batch,warm,al,static_random,49,0.864400,,1
exact_gp_expr,entropy_batch,warm,al,static_random,50,0.864760,,1
exact_gp_expr,entropy_batch,warm,al,static_random,51,0.865470,,1
exact_gp_expr,entropy_batch,warm,al,static_random,52,0.865630,,1
exact_gp_expr,entropy_batch,warm,al,static_random,53,0.865540,,1
exact_gp_expr,entropy_batch,warm,al,static_random,54,0.866020,,1
exact_gp_expr,entropy_batch,warm,al,static_random,55,0.866440,,1
exact_gp_expr,entropy_batch,warm,al,static_random,56,0.866190,,1
exact_gp_expr,entropy_batch,warm,al,static_random,57,0.866530,,1
exact_gp_expr,entropy_batch,warm,al,static_random,58,0.867230,,1
exact_gp_expr,entropy_batch,warm,al,static_random,59,0.867480,,1
exact_gp_expr,entropy_batch,warm,al,static_random,60,0.867820,,1
exact_gp_expr,entropy_batch,warm,al,static_random,61,0.868180,,1
exact_gp_expr,entropy_batch,warm,al,static_random,62,0.868230,,1
exact_gp_expr,entropy_batch,warm,al,train,1,0.999000,0.000424,5
exact_gp_expr,entropy_batch,warm,al,train,2,0.882161,0.006556,5
exact_gp_expr,entropy_batch,warm,al,train,3,0.883370,0.004534,5
exact_gp_expr,entropy_batch,warm,al,train,4,0.882070,0.003341,5
exact_gp_expr,entropy_batch,warm,al,train,5,0.880777,0.003090,5
exact_gp_expr,entropy_batch,warm,al,train,6,0.876866,0.004255,5
exact_gp_expr,entropy_batch,warm,al,train,7,0.876615,0.004361,5
exact_gp_expr,entropy_batch,warm,al,train,8,0.874863,0.005293,5
exact_gp_expr,entropy_batch,warm,al,train,9,0.871781,0.005967,5
exact_gp_expr,entropy_batch,warm,al,train,10,0.870815,0.006093,5
exact_gp_expr,entropy_batch,warm,al,train,11,0.866596,0.004393,5
exact_gp_expr,entropy_batch,warm,al,train,12,0.861625,0.003652,5
exact_gp_expr,entropy_batch,warm,al,train,13,0.861132,0.003550,5
exact_gp_expr,entropy_batch,warm,al,train,14,0.860541,0.004556,5
exact_gp_expr,entropy_batch,warm,al,train,15,0.859755,0.003999,5
exact_gp_expr,entropy_batch,warm,al,train,16,0.857954,0.003852,5
exact_gp_expr,entropy_batch,warm,al,train,17,0.856493,0.003555,5
exact_gp_expr,entropy_batch,warm,al,train,18,0.855522,0.003871,5
exact_gp_expr,entropy_batch,warm,al,train,19,0.853660,0.003420,5
exact_gp_expr,entropy_batch,warm,al,train,20,0.854062,0.004752,5
exact_gp_expr,entropy_batch,warm,al,train,21,0.852953,0.003859,5
exact_gp_expr,entropy_batch,warm,al,train,22,0.850151,0.004824,5
exact_gp_expr,entropy_batch,warm,al,train,23,0.846923,0.004262,5
exact_gp_expr,entropy_batch,warm,al,train,24,0.844116,0.004531,5
exact_gp_expr,entropy_batch,warm,al,train,25,0.843394,0.004266,5
exact_gp_expr,entropy_batch,warm,al,train,26,0.841738,0.004276,5
exact_gp_expr,entropy_batch,warm,al,train,27,0.839442,0.003614,5
exact_gp_expr,entropy_batch,warm,al,train,28,0.837608,0.003041,5
exact_gp_expr,entropy_batch,warm,al,train,29,0.835924,0.003354,5
exact_gp_expr,entropy_batch,warm,al,train,30,0.835014,0.003669,5
exact_gp_expr,entropy_batch,warm,al,train,31,0.834972,0.003333,5
exact_gp_expr,entropy_batch,warm,al,train,32,0.832222,0.004360,5
exact_gp_expr,entropy_batch,warm,al,train,33,0.832056,0.004157,5
exact_gp_expr,entropy_batch,warm,al,train,34,0.832180,0.004032,5
exact_gp_expr,entropy_batch,warm,al,train,35,0.830122,0.004165,5
exact_gp_expr,entropy_batch,warm,al,train,36,0.827809,0.003780,5
exact_gp_expr,entropy_batch,warm,al,train,37,0.826595,0.002988,5
exact_gp_expr,entropy_batch,warm,al,train,38,0.824720,0.003228,5
exact_gp_expr,entropy_batch,warm,al,train,39,0.823851,0.003658,5
exact_gp_expr,entropy_batch,warm,al,train,40,0.823142,0.002820,5
exact_gp_expr,entropy_batch,warm,al,train,41,0.816342,,1
exact_gp_expr,entropy_batch,warm,al,train,42,0.810011,,1
exact_gp_expr,entropy_batch,warm,al,train,43,0.811844,,1
exact_gp_expr,entropy_batch,warm,al,train,44,0.810095,,1
exact_gp_expr,entropy_batch,warm,al,train,45,0.809834,,1
exact_gp_expr,entropy_batch,warm,al,train,46,0.809864,,1
exact_gp_expr,entropy_batch,warm,al,train,47,0.809188,,1
exact_gp_expr,entropy_batch,warm,al,train,48,0.806766,,1
exact_gp_expr,entropy_batch,warm,al,train,49,0.806300,,1
exact_gp_expr,entropy_batch,warm,al,train,50,0.805988,,1
exact_gp_expr,entropy_batch,warm,al,train,51,0.807156,,1
exact_gp_expr,entropy_batch,warm,al,train,52,0.805740,,1
exact_gp_expr,entropy_batch,warm,al,train,53,0.806521,,1
exact_gp_expr,entropy_batch,warm,al,train,54,0.806729,,1
exact_gp_expr,entropy_batch,warm,al,train,55,0.807120,,1
exact_gp_expr,entropy_batch,warm,al,train,56,0.807802,,1
exact_gp_expr,entropy_batch,warm,al,train,57,0.807817,,1
exact_gp_expr,entropy_batch,warm,al,train,58,0.808258,,1
exact_gp_expr,entropy_batch,warm,al,train,59,0.810558,,1
exact_gp_expr,entropy_batch,warm,al,train,60,0.809613,,1
exact_gp_expr,entropy_batch,warm,al,train,61,0.808856,,1
exact_gp_expr,entropy_batch,warm,al,train,62,0.809129,,1
exact_gp_expr,entropy_batch,warm,al,val,1,0.717000,0.011385,5
exact_gp_expr,entropy_batch,warm,al,val,2,0.787412,0.007582,5
exact_gp_expr,entropy_batch,warm,al,val,3,0.789087,0.003549,5
exact_gp_expr,entropy_batch,warm,al,val,4,0.791964,0.006264,5
exact_gp_expr,entropy_batch,warm,al,val,5,0.790260,0.004529,5
exact_gp_expr,entropy_batch,warm,al,val,6,0.784788,0.006059,5
exact_gp_expr,entropy_batch,warm,al,val,7,0.785818,0.008622,5
exact_gp_expr,entropy_batch,warm,al,val,8,0.774199,0.005682,5
exact_gp_expr,entropy_batch,warm,al,val,9,0.770948,0.004348,5
exact_gp_expr,entropy_batch,warm,al,val,10,0.775376,0.004723,5
exact_gp_expr,entropy_batch,warm,al,val,11,0.768280,0.005867,5
exact_gp_expr,entropy_batch,warm,al,val,12,0.767469,0.006388,5
exact_gp_expr,entropy_batch,warm,al,val,13,0.768765,0.005751,5
exact_gp_expr,entropy_batch,warm,al,val,14,0.765336,0.008493,5
exact_gp_expr,entropy_batch,warm,al,val,15,0.760983,0.009568,5
exact_gp_expr,entropy_batch,warm,al,val,16,0.754310,0.009743,5
exact_gp_expr,entropy_batch,warm,al,val,17,0.748812,0.010908,5
exact_gp_expr,entropy_batch,warm,al,val,18,0.749120,0.008878,5
exact_gp_expr,entropy_batch,warm,al,val,19,0.749746,0.007354,5
exact_gp_expr,entropy_batch,warm,al,val,20,0.747923,0.006358,5
exact_gp_expr,entropy_batch,warm,al,val,21,0.744904,0.006161,5
exact_gp_expr,entropy_batch,warm,al,val,22,0.746175,0.005404,5
exact_gp_expr,entropy_batch,warm,al,val,23,0.742981,0.006211,5
exact_gp_expr,entropy_batch,warm,al,val,24,0.738752,0.006956,5
exact_gp_expr,entropy_batch,warm,al,val,25,0.736256,0.008169,5
exact_gp_expr,entropy_batch,warm,al,val,26,0.738100,0.007722,5
exact_gp_expr,entropy_batch,warm,al,val,27,0.734006,0.008285,5
exact_gp_expr,entropy_batch,warm,al,val,28,0.735362,0.008921,5
exact_gp_expr,entropy_batch,warm,al,val,29,0.730631,0.007280,5
exact_gp_expr,entropy_batch,warm,al,val,30,0.730292,0.007681,5
exact_gp_expr,entropy_batch,warm,al,val,31,0.728212,0.005877,5
exact_gp_expr,entropy_batch,warm,al,val,32,0.727974,0.006442,5
exact_gp_expr,entropy_batch,warm,al,val,33,0.728614,0.007819,5
exact_gp_expr,entropy_batch,warm,al,val,34,0.727988,0.006357,5
exact_gp_expr,entropy_batch,warm,al,val,35,0.723458,0.005322,5
exact_gp_expr,entropy_batch,warm,al,val,36,0.722421,0.007201,5
exact_gp_expr,entropy_batch,warm,al,val,37,0.721445,0.005309,5
exact_gp_expr,entropy_batch,warm,al,val,38,0.719779,0.004454,5
exact_gp_expr,entropy_batch,warm,al,val,39,0.719318,0.002878,5
exact_gp_expr,entropy_batch,warm,al,val,40,0.719819,0.003880,5
exact_gp_expr,entropy_batch,warm,al,val,41,0.725292,,1
exact_gp_expr,entropy_batch,warm,al,val,42,0.719519,,1
exact_gp_expr,entropy_batch,warm,al,val,43,0.712987,,1
exact_gp_expr,entropy_batch,warm,al,val,44,0.719575,,1
exact_gp_expr,entropy_batch,warm,al,val,45,0.720360,,1
exact_gp_expr,entropy_batch,warm,al,val,46,0.726595,,1
exact_gp_expr,entropy_batch,warm,al,val,47,0.723094,,1
exact_gp_expr,entropy_batch,warm,al,val,48,0.726863,,1
exact_gp_expr,entropy_batch,warm,al,val,49,0.724111,,1
exact_gp_expr,entropy_batch,warm,al,val,50,0.719012,,1
exact_gp_expr,entropy_batch,warm,al,val,51,0.717217,,1
exact_gp_expr,entropy_batch,warm,al,val,52,0.715511,,1
exact_gp_expr,entropy_batch,warm,al,val,53,0.709576,,1
exact_gp_expr,entropy_batch,warm,al,val,54,0.711852,,1
exact_gp_expr,entropy_batch,warm,al,val,55,0.707567,,1
exact_gp_expr,entropy_batch,warm,al,val,56,0.702932,,1
exact_gp_expr,entropy_batch,warm,al,val,57,0.701100,,1
exact_gp_expr,entropy_batch,warm,al,val,58,0.707155,,1
exact_gp_expr,entropy_batch,warm,al,val,59,0.707535,,1
exact_gp_expr,entropy_batch,warm,al,val,60,0.707030,,1
exact_gp_expr,entropy_batch,warm,al,val,61,0.703782,,1
exact_gp_expr,entropy_batch,warm,al,val,62,0.700917,,1
exact_gp_expr,entropy_batch,warm,baseline,static_random,1,0.714470,0.001736,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,2,0.802282,0.000852,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,3,0.805664,0.000569,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,4,0.808294,0.001204,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,5,0.810234,0.001393,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,6,0.812088,0.002016,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,7,0.813756,0.002280,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,8,0.816522,0.002709,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,9,0.819086,0.003085,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,10,0.820404,0.003105,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,11,0.821732,0.003407,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,12,0.822634,0.003526,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,13,0.824126,0.003773,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,14,0.825392,0.003509,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,15,0.826542,0.004050,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,16,0.828674,0.003928,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,17,0.829266,0.004052,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,18,0.830652,0.003846,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,19,0.831400,0.003916,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,20,0.832774,0.003509,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,21,0.833440,0.003305,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,22,0.834174,0.003150,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,23,0.835400,0.003082,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,24,0.836058,0.002546,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,25,0.837186,0.002427,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,26,0.838196,0.002133,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,27,0.838318,0.001973,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,28,0.839358,0.001979,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,29,0.840242,0.002063,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,30,0.841040,0.001822,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,31,0.842082,0.001602,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,32,0.842448,0.001638,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,33,0.843152,0.001419,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,34,0.844016,0.001441,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,35,0.844330,0.001561,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,36,0.845158,0.001319,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,37,0.845670,0.001070,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,38,0.846286,0.001212,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,39,0.846572,0.001143,5
exact_gp_expr,entropy_batch,warm,baseline,static_random,40,0.847080,0.001298,5
